,Ticker,Price
2023-06-23,JNJ,165.47999572753906
2023-06-26,JNJ,163.6300048828125
2023-06-27,JNJ,163.2899932861328
2023-06-28,JNJ,162.9600067138672
2023-06-29,JNJ,164.10000610351562
2023-06-30,JNJ,165.52000427246094
2023-07-03,JNJ,163.35000610351562
2023-07-05,JNJ,162.80999755859375
2023-07-06,JNJ,161.60000610351562
2023-07-07,JNJ,159.25
2023-07-10,JNJ,159.50999450683594
2023-07-11,JNJ,158.6300048828125
2023-07-12,JNJ,158.0800018310547
2023-07-13,JNJ,158.80999755859375
2023-07-14,JNJ,159.8699951171875
2023-07-17,JNJ,159.07000732421875
2023-07-18,JNJ,159.05999755859375
2023-07-19,JNJ,158.74000549316406
2023-07-20,JNJ,168.3800048828125
2023-07-21,JNJ,170.19000244140625
2023-07-24,JNJ,171.0800018310547
2023-07-25,JNJ,172.38999938964844
2023-07-26,JNJ,172.72000122070312
2023-07-27,JNJ,173.69000244140625
2023-07-28,JNJ,174.47999572753906
2023-07-31,JNJ,167.52999877929688
2023-08-01,JNJ,168.88999938964844
2023-08-02,JNJ,169.91000366210938
2023-08-03,JNJ,170.63999938964844
2023-08-04,JNJ,169.0399932861328
2023-08-07,JNJ,173.10000610351562
2023-08-08,JNJ,173.17999267578125
2023-08-09,JNJ,173.07000732421875
2023-08-10,JNJ,172.1699981689453
2023-08-11,JNJ,173.85000610351562
2023-08-14,JNJ,173.44000244140625
2023-08-15,JNJ,172.94000244140625
2023-08-16,JNJ,172.38999938964844
2023-08-17,JNJ,174.00999450683594
2023-08-18,JNJ,172.49000549316406
2023-08-21,JNJ,167.35000610351562
2023-08-22,JNJ,166.02000427246094
2023-08-23,JNJ,164.52999877929688
2023-08-24,JNJ,165.08999633789062
2023-08-25,JNJ,166.25
2023-08-28,JNJ,164.2899932861328
2023-08-29,JNJ,164.30999755859375
2023-08-30,JNJ,163.72999572753906
2023-08-31,JNJ,161.67999267578125
2023-09-01,JNJ,160.47999572753906
